season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified 
2019,REG,CIN,4,00-0034683,CB,Darius Phillips,Darius,Phillips,,,,Knee,,Did Not Participate In Practice,2019-09-27T13:21:47Z
2019,REG,CIN,4,00-0034394,DE,Andrew Brown,Andrew,Brown,,,,cramps,,Full Participation in Practice,2019-09-28T09:37:56Z
2019,REG,CIN,4,00-0027662,DE,Carlos Dunlap,Carlos,Dunlap,,,,Hamstring,,Full Participation in Practice,2019-09-28T09:38:03Z
2019,REG,CIN,4,00-0030549,TE,Tyler Eifert,Tyler,Eifert,,,,Not Injury Related,,Full Participation in Practice,2019-09-28T09:37:30Z
2019,REG,CIN,4,00-0034834,DE,Sam Hubbard,Sam,Hubbard,,,,Ankle,,Full Participation in Practice,2019-09-28T09:38:14Z
2019,REG,CIN,4,00-0035266,G,Michael Jordan,Michael,Jordan,,,,Knee,,Full Participation in Practice,2019-09-28T09:37:30Z
2019,REG,CIN,4,00-0029560,CB,Dre Kirkpatrick,Dre,Kirkpatrick,,,,Illness,,Full Participation in Practice,2019-09-28T09:38:29Z
2019,REG,CIN,4,00-0026982,T,Andre Smith,Andre,Smith,,,,Hamstring,,Full Participation in Practice,2019-09-28T09:38:37Z
2019,REG,CIN,4,00-0030403,CB,B.W. Webb,B.W.,Webb,,,,Forearm,,Full Participation in Practice,2019-09-28T09:38:44Z
2019,REG,CIN,4,00-0030471,S,Shawn Williams,Shawn,Williams,,,,Back,,Full Participation in Practice,2019-09-28T09:38:54Z
2019,REG,CIN,4,00-0033786,DT,Ryan Glasgow,Ryan,Glasgow,Thigh,,Out,Thigh,,Did Not Participate In Practice,2019-09-28T09:41:29Z
2019,REG,CIN,4,00-0029561,T,Cordy Glenn,Cordy,Glenn,Concussion,,Out,Concussion,,Did Not Participate In Practice,2019-09-28T09:41:35Z
2019,REG,CIN,4,00-0027942,WR,A.J. Green,A.J.,Green,Ankle,,Out,Ankle,,Did Not Participate In Practice,2019-09-28T09:41:41Z
2019,REG,CIN,4,00-0030776,DE,Kerry Wynn,Kerry,Wynn,Concussion,,Out,Concussion,,Did Not Participate In Practice,2019-09-28T09:42:12Z
2019,REG,CIN,4,00-0033463,DE,Carl Lawson,Carl,Lawson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2019-09-28T09:42:18Z
2019,REG,CLE,4,00-0031235,WR,Odell Beckham,Odell,Beckham,,,,Hip,,Full Participation in Practice,2019-09-27T11:16:10Z
2019,REG,CLE,4,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Abdomen,,Full Participation in Practice,2019-09-27T11:16:37Z
2019,REG,CLE,4,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Shoulder,,Full Participation in Practice,2019-09-27T11:16:10Z
2019,REG,CLE,4,00-0033501,DT,Devaroe Lawrence,Devaroe,Lawrence,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T11:16:10Z
2019,REG,CLE,4,00-0032251,S,Damarious Randall,Damarious,Randall,,,,Concussion,,Full Participation in Practice,2019-09-27T11:16:10Z
2019,REG,CLE,4,00-0035145,K,Austin Seibert,Austin,Seibert,,,,right Hip,,Full Participation in Practice,2019-09-27T11:16:10Z
2019,REG,CLE,4,00-0031120,LB,Adarius Taylor,Adarius,Taylor,,,,Ankle,,Full Participation in Practice,2019-09-27T11:16:28Z
2019,REG,CLE,4,00-0031921,T,Kendall Lamm,Kendall,Lamm,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T11:19:43Z
2019,REG,CLE,4,00-0027676,S,Morgan Burnett,Morgan,Burnett,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2019-09-27T11:19:05Z
2019,REG,CLE,4,00-0032977,WR,Rashard Higgins,Rashard,Higgins,Knee,,Questionable,Knee,,Did Not Participate In Practice,2019-09-27T11:19:05Z
2019,REG,CLE,4,00-0034977,S,Sheldrick Redwine,Sheldrick,Redwine,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2019-09-27T11:19:05Z
2019,REG,CLE,4,00-0034856,CB,Denzel Ward,Denzel,Ward,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2019-09-27T11:19:05Z
2019,REG,CLE,4,00-0035638,CB,Greedy Williams,Greedy,Williams,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2019-09-27T11:19:05Z
2019,REG,CLE,4,00-0029963,T,Christopher Hubbard,Christopher,Hubbard,Foot,,Questionable,Foot,,Limited Participation in Practice,2019-09-27T11:19:05Z
2019,REG,DAL,4,00-0027663,LB,Sean Lee,Sean,Lee,,,,Knee,Not Injury Related,Did Not Participate In Practice,2019-09-27T11:54:54Z
2019,REG,DAL,4,00-0030525,WR,Tavon Austin,Tavon,Austin,,,,Concussion,,Full Participation in Practice,2019-09-27T11:54:44Z
2019,REG,DAL,4,00-0033579,S,Xavier Woods,Xavier,Woods,,,,Ankle,,Full Participation in Practice,2019-09-27T11:55:14Z
2019,REG,DAL,4,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Ankle,,Limited Participation in Practice,2019-09-27T11:54:37Z
2019,REG,DAL,4,00-0033048,S,Kavon Frazier,Kavon,Frazier,,,,Not Injury Related,Achilles,Limited Participation in Practice,2019-09-27T11:54:37Z
2019,REG,DAL,4,00-0031402,G,Zack Martin,Zack,Martin,,,,Back,,Limited Participation in Practice,2019-09-27T11:55:04Z
2019,REG,DAL,4,00-0029641,DE,Tyrone Crawford,Tyrone,Crawford,Hip,,Out,Hip,,Did Not Participate In Practice,2019-09-27T11:57:31Z
2019,REG,DAL,4,00-0034764,WR,Michael Gallup,Michael,Gallup,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T11:57:26Z
2019,REG,DAL,4,00-0032871,DT,Antwaun Woods,Antwaun,Woods,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T11:57:43Z
2019,REG,DAL,4,00-0035413,LB,Luke Gifford,Luke,Gifford,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2019-09-27T11:56:57Z
2019,REG,DEN,4,00-0033538,T,Garett Bolles,Garett,Bolles,,,,Illness,,Full Participation in Practice,2019-09-27T12:30:01Z
2019,REG,DEN,4,00-0034832,LB,Bradley Chubb,Bradley,Chubb,,,,Knee,,Full Participation in Practice,2019-09-27T12:28:49Z
2019,REG,DEN,4,00-0034838,RB,Royce Freeman,Royce,Freeman,,,,Shoulder,,Full Participation in Practice,2019-09-27T12:29:45Z
2019,REG,DEN,4,00-0029010,G,Ronald Leary,Ronald,Leary,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T12:28:49Z
2019,REG,DEN,4,00-0027685,WR,Emmanuel Sanders,Emmanuel,Sanders,,,,Quadricep,,Limited Participation in Practice,2019-09-27T12:28:49Z
2019,REG,DEN,4,00-0031904,CB,Bryce Callahan,Bryce,Callahan,Foot,,Out,Foot,,Did Not Participate In Practice,2019-09-27T12:30:10Z
2019,REG,DEN,4,00-0031417,T,Ja'Wuan James,Ja'Wuan,James,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T12:30:21Z
2019,REG,DEN,4,00-0027872,CB,Kareem Jackson,Kareem,Jackson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2019-09-27T12:30:03Z
2019,REG,DEN,4,00-0032956,RB,Andy Janovich,Andy,Janovich,Pectoral,,Questionable,Pectoral,,Full Participation in Practice,2019-09-27T12:30:03Z
2019,REG,DEN,4,00-0034368,LB,Josey Jewell,Josey,Jewell,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2019-09-27T12:30:03Z
2019,REG,DEN,4,00-0033659,LB,Joseph Jones,Joseph,Jones,Triceps,,Questionable,Triceps,,Limited Participation in Practice,2019-09-27T12:30:03Z
2019,REG,DEN,4,00-0029586,DE,Derek Wolfe,Derek,Wolfe,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2019-09-27T12:30:03Z
2019,REG,DET,4,00-0029901,CB,Rashaan Melvin,Rashaan,Melvin,,,,Knee,,Full Participation in Practice,2019-09-27T12:57:16Z
2019,REG,DET,4,00-0029284,DT,Mike Daniels,Mike,Daniels,Foot,,Out,Foot,,Did Not Participate In Practice,2019-09-27T12:58:52Z
2019,REG,DET,4,00-0026035,WR,Danny Amendola,Danny,Amendola,Chest,,Questionable,Chest,,Limited Participation in Practice,2019-09-27T12:58:43Z
2019,REG,DET,4,00-0034371,DE,Da'Shawn Hand,Da'Shawn,Hand,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2019-09-27T12:58:43Z
2019,REG,DET,4,00-0030062,CB,Darius Slay,Darius,Slay,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2019-09-27T12:58:43Z
2019,REG,DET,4,00-0026498,QB,Matthew Stafford,Matthew,Stafford,Hip,,Questionable,Hip,,Limited Participation in Practice,2019-09-27T12:58:43Z
2019,REG,GB,4,00-0027875,T,Bryan Bulaga,Bryan,Bulaga,,,,Shoulder,,Full Participation in Practice,2019-09-25T13:03:47Z
2019,REG,GB,4,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Knee,,Full Participation in Practice,2019-09-25T13:03:57Z
2019,REG,GB,4,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Calf,,Full Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0033293,RB,Aaron Jones,Aaron,Jones,,,,Shoulder,,Full Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0033524,CB,Kevin King,Kevin,King,,,,Chest,Illness,Full Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0033124,S,Will Redmond,Will,Redmond,,,,Knee,,Full Participation in Practice,2019-09-25T13:04:04Z
2019,REG,GB,4,00-0035181,WR,Darrius Shepherd,Darrius,Shepherd,,,,Hamstring,,Full Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0033948,RB,Jamaal Williams,Jamaal,Williams,,,,Neck,,Full Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Groin,Quadricep,Limited Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0032408,LB,Blake Martinez,Blake,Martinez,,,,Shoulder,,Limited Participation in Practice,2019-09-25T13:03:26Z
2019,REG,GB,4,00-0033929,DE,Montravius Adams,Montravius,Adams,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2019-09-25T13:05:58Z
2019,REG,GB,4,00-0034754,LB,Oren Burks,Oren,Burks,Chest,,Out,Chest,,Did Not Participate In Practice,2019-09-25T13:04:43Z
2019,REG,GB,4,00-0032955,LB,Kyler Fackrell,Kyler,Fackrell,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2019-09-25T13:04:20Z
2019,REG,GB,4,00-0031787,WR,Jake Kumerow,Jake,Kumerow,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2019-09-25T13:04:20Z
2019,REG,GB,4,00-0031576,LB,Za'Darius Smith,Za'Darius,Smith,Knee,,Questionable,Knee,,Limited Participation in Practice,2019-09-25T13:04:20Z
2019,REG,HOU,4,00-0032107,DE,Angelo Blackson,Angelo,Blackson,,,,Toe,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0033127,WR,Will Fuller,Will,Fuller,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0028924,S,Tashaun Gipson,Tashaun,Gipson,,,,Wrist,Hip,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0031045,RB,Carlos Hyde,Carlos,Hyde,,,,Shoulder,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0028063,RB,Taiwan Jones,Taiwan,Jones,,,,Hamstring,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0031923,C,Greg Mancz,Greg,Mancz,,,,Ankle,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0029643,LB,Whitney Mercilus,Whitney,Mercilus,,,,Shoulder,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0034361,S,Justin Reid,Justin,Reid,,,,Shoulder,,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Ankle,Toe,Full Participation in Practice,2019-09-27T13:01:10Z
2019,REG,HOU,4,00-0031029,T,Seantrel Henderson,Seantrel,Henderson,Illness,,Out,Illness,,Did Not Participate In Practice,2019-09-27T13:01:23Z
2019,REG,HOU,4,00-0035279,DE,Charles Omenihu,Charles,Omenihu,Knee,,Questionable,Knee,,Limited Participation in Practice,2019-09-27T13:01:50Z
2019,REG,IND,4,00-0031254,DT,Denico Autry,Denico,Autry,,,,Not Injury Related,,Did Not Participate In Practice,2019-09-27T12:44:09Z
2019,REG,IND,4,00-0027960,T,Anthony Castonzo,Anthony,Castonzo,,,,Not Injury Related,,Did Not Participate In Practice,2019-09-27T12:44:19Z
2019,REG,IND,4,00-0031571,S,Clayton Geathers,Clayton,Geathers,,,,Not Injury Related,,Did Not Participate In Practice,2019-09-27T12:44:31Z
2019,REG,IND,4,00-0028008,LB,Justin Houston,Justin,Houston,,,,Not Injury Related,,Did Not Participate In Practice,2019-09-27T12:44:48Z
2019,REG,IND,4,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Illness,,Full Participation in Practice,2019-09-27T12:43:56Z
2019,REG,IND,4,00-0032830,S,Rolan Milligan,Rolan,Milligan,,,,Knee,,Full Participation in Practice,2019-09-27T12:43:56Z
2019,REG,IND,4,00-0032975,RB,Jonathan Williams,Jonathan,Williams,,,,Rib,,Full Participation in Practice,2019-09-27T12:43:56Z
2019,REG,IND,4,00-0033877,S,Malik Hooker,Malik,Hooker,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T12:46:06Z
2019,REG,IND,4,00-0034846,LB,Darius Leonard,Darius,Leonard,Concussion,,Out,Concussion,,Did Not Participate In Practice,2019-09-27T12:46:16Z
2019,REG,IND,4,00-0034359,DT,Tyquan Lewis,Tyquan,Lewis,Ankle,,Out,Ankle,,Did Not Participate In Practice,2019-09-27T12:46:21Z
2019,REG,IND,4,00-0029608,WR,T.Y. Hilton,T.Y.,Hilton,Quadricep,,Doubtful,Quadricep,,Did Not Participate In Practice,2019-09-27T12:46:01Z
2019,REG,IND,4,00-0033964,DE,Al-Quadin Muhammad,Al-Quadin,Muhammad,Neck,,Questionable,Neck,,Full Participation in Practice,2019-09-27T12:45:49Z
2019,REG,IND,4,00-0031331,CB,Pierre Desir,Pierre,Desir,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2019-09-27T12:45:49Z
2019,REG,IND,4,00-0027975,DE,Jabaal Sheard,Jabaal,Sheard,Knee,,Questionable,Knee,,Limited Participation in Practice,2019-09-27T12:45:49Z
2019,REG,JAX,4,00-0026190,DE,Calais Campbell,Calais,Campbell,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T10:26:11Z
2019,REG,JAX,4,00-0032128,WR,Chris Conley,Chris,Conley,,,,Knee,,Full Participation in Practice,2019-09-27T10:26:34Z
2019,REG,JAX,4,00-0027941,DT,Marcell Dareus,Marcell,Dareus,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T10:26:11Z
2019,REG,JAX,4,00-0032968,LB,Myles Jack,Myles,Jack,,,,Concussion,,Full Participation in Practice,2019-09-27T10:26:11Z
2019,REG,JAX,4,00-0031431,WR,Marqise Lee,Marqise,Lee,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T10:26:21Z
2019,REG,JAX,4,00-0031369,C,Brandon Linder,Brandon,Linder,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T10:26:11Z
2019,REG,JAX,4,00-0029799,DE,Lerentee McCray,Lerentee,McCray,,,,Hamstring,,Full Participation in Practice,2019-09-27T10:26:41Z
2019,REG,JAX,4,00-0033839,WR,Dede Westbrook,Dede,Westbrook,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T10:26:11Z
2019,REG,JAX,4,00-0035680,LB,Quincy Williams,Quincy,Williams,,,,Illness,,Full Participation in Practice,2019-09-27T10:26:48Z
2019,REG,JAX,4,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,,,,Groin,,Limited Participation in Practice,2019-09-27T10:26:58Z
2019,REG,JAX,4,00-0031950,LB,D.J. Alexander,D.J.,Alexander,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2019-09-27T10:27:33Z
2019,REG,JAX,4,00-0035249,TE,Josh Oliver,Josh,Oliver,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2019-09-27T10:27:44Z
2019,REG,JAX,4,00-0032141,TE,Geoff Swaim,Geoff,Swaim,Illness,,Questionable,,,"
    ",2019-09-28T15:32:22Z
2019,REG,JAX,4,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Not Injury Related,Back,Questionable,Back,Not Injury Related,Did Not Participate In Practice,2019-09-27T10:27:18Z
2019,REG,KC,4,00-0031052,CB,Bashaud Breeland,Bashaud,Breeland,,,,Knee,,Full Participation in Practice,2019-09-27T11:57:35Z
2019,REG,KC,4,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,,,,Ankle,,Full Participation in Practice,2019-09-27T11:57:35Z
2019,REG,KC,4,00-0027029,RB,LeSean McCoy,LeSean,McCoy,,,,Ankle,,Full Participation in Practice,2019-09-27T11:57:35Z
2019,REG,KC,4,00-0033073,DE,Emmanuel Ogbah,Emmanuel,Ogbah,,,,Shoulder,,Full Participation in Practice,2019-09-27T11:57:35Z
2019,REG,KC,4,00-0034573,CB,Charvarius Ward,Charvarius,Ward,,,,Achilles,,Full Participation in Practice,2019-09-27T11:57:35Z
2019,REG,KC,4,00-0030584,T,Eric Fisher,Eric,Fisher,Groin,,Out,Groin,,Did Not Participate In Practice,2019-09-27T11:58:21Z
2019,REG,KC,4,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2019-09-27T11:58:29Z
2019,REG,KC,4,00-0030874,RB,Damien Williams,Damien,Williams,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T11:58:38Z
2019,REG,LA,4,00-0032241,RB,Todd Gurley,Todd,Gurley,,,,Not Injury Related,,Did Not Participate In Practice,2019-09-27T13:05:13Z
2019,REG,LA,4,00-0032455,G,Austin Blythe,Austin,Blythe,,,,Ankle,,Full Participation in Practice,2019-09-27T13:04:49Z
2019,REG,LA,4,00-0029630,DE,Michael Brockers,Michael,Brockers,,,,Illness,,Full Participation in Practice,2019-09-27T13:04:57Z
2019,REG,LA,4,00-0033110,TE,Tyler Higbee,Tyler,Higbee,,,,Chest,,Full Participation in Practice,2019-09-27T13:04:49Z
2019,REG,LA,4,00-0026160,CB,Aqib Talib,Aqib,Talib,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T13:04:49Z
2019,REG,LA,4,00-0024270,T,Andrew Whitworth,Andrew,Whitworth,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T13:05:03Z
2019,REG,LAC,4,00-0033697,CB,Michael Davis,Michael,Davis,,,,Hamstring,,Full Participation in Practice,2019-09-27T11:41:25Z
2019,REG,LAC,4,00-0032103,LB,Denzel Perryman,Denzel,Perryman,,,,Ankle,,Full Participation in Practice,2019-09-27T11:41:25Z
2019,REG,LAC,4,00-0027953,C,Mike Pouncey,Mike,Pouncey,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T11:41:43Z
2019,REG,LAC,4,00-0034084,K,Michael Badgley,Michael,Badgley,right Groin,,Out,right Groin,,Did Not Participate In Practice,2019-09-27T11:42:29Z
2019,REG,LAC,4,00-0028142,TE,Virgil Green,Virgil,Green,Groin,,Out,Groin,,Did Not Participate In Practice,2019-09-27T11:42:49Z
2019,REG,LAC,4,00-0033090,TE,Hunter Henry,Hunter,Henry,Knee,,Out,Knee,,Did Not Participate In Practice,2019-09-27T11:43:00Z
2019,REG,LAC,4,00-0034440,RB,Justin Jackson,Justin,Jackson,Calf,,Out,Calf,,Did Not Participate In Practice,2019-09-27T11:43:08Z
2019,REG,LAC,4,00-0033536,WR,Mike Williams,Mike,Williams,Back,,Out,Back,,Did Not Participate In Practice,2019-09-27T11:43:29Z
2019,REG,LAC,4,00-0029269,WR,Travis Benjamin,Travis,Benjamin,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2019-09-27T11:43:35Z
2019,REG,LAC,4,00-0029261,CB,Casey Hayward,Casey,Hayward,Back,,Questionable,Back,,Limited Participation in Practice,2019-09-27T11:42:21Z
2019,REG,LAC,4,00-0035262,LB,Drue Tranquill,Drue,Tranquill,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2019-09-27T11:42:21Z
2019,REG,MIA,4,00-0034881,LB,James Crawford,James,Crawford,,,,Knee,,Did Not Participate In Practice,2019-09-26T11:34:26Z
2019,REG,MIA,4,00-0033880,DE,Charles Harris,Charles,Harris,,,,Wrist,,Full Participation in Practice,2019-09-27T10:32:58Z
2019,REG,MIA,4,00-0034145,CB,Chris Lammons,Chris,Lammons,,,,Toe,,Full Participation in Practice,2019-09-27T10:32:58Z
2019,REG,MIA,4,00-0034343,QB,Josh Rosen,Josh,Rosen,,,,right Elbow,,Full Participation in Practice,2019-09-27T10:32:58Z
2019,REG,MIA,4,00-0028101,C,Daniel Kilgore,Daniel,Kilgore,,,,Not Injury Related,,Limited Participation in Practice,2019-09-27T10:34:07Z
2019,REG,MIA,4,00-0030821,WR,Allen Hurns,Allen,Hurns,Concussion,,Out,Concussion,,Did Not Participate In Practice,2019-09-27T10:35:36Z
2019,REG,MIA,4,00-0033734,CB,Jamal Perry,Jamal,Perry,Groin,,Out,Groin,,Did Not Participate In Practice,2019-09-27T10:36:15Z
2019,REG,MIA,4,00-0031893,T,Jesse Davis,Jesse,Davis,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2019-09-27T10:35:10Z
2019,REG,MIA,4,00-0034588,LB,Trent Harris,Trent,Harris,Foot,,Questionable,Foot,,Limited Participation in Practice,2019-09-27T10:35:10Z
2019,REG,MIA,4,00-0027762,S,Reshad Jones,Reshad,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2019-09-27T10:35:10Z
2019,REG,MIA,4,00-0031587,S,Bobby McCain,Bobby,McCain,Hamstring,Shoulder,Questionable,Hamstring,Shoulder,Limited Participation in Practice,2019-09-27T10:35:10Z
2019,REG,MIA,4,00-0030669,WR,Albert Wilson,Albert,Wilson,Hip,Calf,Questionable,Hip,Calf,Limited Participation in Practice,2019-09-27T10:35:10Z
2019,REG,MIN,4,00-0031256,LB,Anthony Barr,Anthony,Barr,,,,Groin,,Full Participation in Practice,2019-09-27T11:10:10Z
2019,REG,MIN,4,00-0033944,LB,Ben Gedeon,Ben,Gedeon,,,,Groin,,Full Participation in Practice,2019-09-27T11:10:10Z
2019,REG,MIN,4,00-0027701,DE,Everson Griffen,Everson,Griffen,,,,Elbow,,Full Participation in Practice,2019-09-27T11:10:10Z
2019,REG,MIN,4,00-0032454,S,Jayron Kearse,Jayron,Kearse,,,,Back,,Full Participation in Practice,2019-09-27T11:10:10Z
2019,REG,MIN,4,00-0031242,DT,Shamar Stephen,Shamar,Stephen,,,,Knee,,Full Participation in Practice,2019-09-27T11:10:10Z
2019,REG,MIN,4,00-0032422,LB,Kentrell Brothers,Kentrell,Brothers,Wrist,Hamstring,Out,Wrist,Hamstring,Did Not Participate In Practice,2019-09-27T11:10:41Z
2019,REG,MIN,4,00-0029992,G,Josh Kline,Josh,Kline,Concussion,,Out,Concussion,,Did Not Participate In Practice,2019-09-27T11:10:54Z
2019,REG,MIN,4,00-0032389,CB,Mackensie Alexander,Mackensie,Alexander,Elbow,,Questionable,Elbow,,Full Participation in Practice,2019-09-27T11:10:31Z
2019,REG,NE,4,00-0028076,T,Marcus Cannon,Marcus,Cannon,,,,Shoulder,,Full Participation in Practice,2019-09-27T13:03:59Z
2019,REG,NE,4,00-0034439,TE,Ryan Izzo,Ryan,Izzo,,,,Calf,,Full Participation in Practice,2019-09-27T13:04:23Z
2019,REG,NE,4,00-0032391,G,Joe Thuney,Joe,Thuney,,,,Shoulder,,Full Participation in Practice,2019-09-27T13:03:59Z
2019,REG,NE,4,00-0019596,QB,Tom Brady,Tom,Brady,,,,Calf,,Limited Participation in Practice,2019-09-25T12:10:15Z
2019,REG,NE,4,00-0027768,T,Marshall Newhouse,Marshall,Newhouse,Illness,,Questionable,Illness,,Did Not Participate In Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0026618,DE,Michael Bennett,Michael,Bennett,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0030288,RB,Rex Burkhead,Rex,Burkhead,Foot,,Questionable,Foot,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0029570,S,Nate Ebner,Nate,Ebner,Groin,,Questionable,Groin,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0027150,WR,Julian Edelman,Julian,Edelman,Chest,,Questionable,Chest,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0029669,LB,Dont'a Hightower,Dont'a,Hightower,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NE,4,00-0031744,TE,Matt LaCosse,Matt,LaCosse,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2019-09-27T13:04:34Z
2019,REG,NO,4,00-0027061,TE,Jared Cook,Jared,Cook,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T12:06:57Z
2019,REG,NO,4,00-0027962,DE,Cameron Jordan,Cameron,Jordan,,,,Not Injury Related,,Full Participation in Practice,2019-09-27T12:06:57Z
2019,REG,NO,4,00-0029931,RB,Zach Line,Zach,Line,,,,Knee,,Full Participation in Practice,2019-09-27T12:06:57Z
2019,REG,NO,4,00-0027114,P,Thomas Morstead,Thomas,Morstead,,,,Illness,,Full Participation in Practice,2019-09-27T12:07:07Z
2019,REG,NO,4,00-0030065,G,Larry Warford,Larry,Warford,,,,Shoulder,,Full Participation in Practice,2019-09-27T12:07:17Z
2019,REG,NO,4,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Knee,,Limited Participation in Practice,2019-09-27T12:07:25Z
2019,REG,NO,4,00-0020531,QB,Drew Brees,Drew,Brees,right Thumb,,Out,right Thumb,,Did Not Participate In Practice,2019-09-27T12:07:41Z
2019,REG,NO,4,00-0034436,C,Will Clapp,Will,Clapp,Hand,,Out,Hand,,Did Not Participate In Practice,2019-09-27T12:07:47Z
2019,REG,NO,4,00-0034765,WR,Tre'Quan Smith,Tre'Quan,Smith,Ankle,,Out,Ankle,,Did Not Participate In Practice,2019-09-27T12:08:03Z
2019,REG,NO,4,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2019-09-27T12:07:31Z
2019,REG,NYG,4,00-0030147,WR,Russell Shepard,Russell,Shepard,,,,Foot,,Did Not Participate In Practice,2019-09-26T09:54:04Z
2019,REG,NYG,4,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,,,,Elbow,,Full Participation in Practice,2019-09-27T10:19:20Z
2019,REG,NYG,4,00-0031344,WR,Cody Latimer,Cody,Latimer,,,,Concussion,,Full Participation in Practice,2019-09-27T10:19:20Z
